ZIPCODE,CAMIS,SCORE,Latitude,Longitude,CUISINE DESCRIPTION_Afghan,CUISINE DESCRIPTION_African,CUISINE DESCRIPTION_American,CUISINE DESCRIPTION_Armenian,CUISINE DESCRIPTION_Asian/Asian Fusion,CUISINE DESCRIPTION_Australian,CUISINE DESCRIPTION_Bagels/Pretzels,CUISINE DESCRIPTION_Bakery Products/Desserts,CUISINE DESCRIPTION_Bangladeshi,CUISINE DESCRIPTION_Barbecue,CUISINE DESCRIPTION_Basque,CUISINE DESCRIPTION_Bottled Beverages,CUISINE DESCRIPTION_Brazilian,CUISINE DESCRIPTION_Cajun,CUISINE DESCRIPTION_Californian,CUISINE DESCRIPTION_Caribbean,CUISINE DESCRIPTION_Chicken,CUISINE DESCRIPTION_Chilean,CUISINE DESCRIPTION_Chinese,CUISINE DESCRIPTION_Chinese/Cuban,CUISINE DESCRIPTION_Chinese/Japanese,CUISINE DESCRIPTION_Coffee/Tea,CUISINE DESCRIPTION_Continental,CUISINE DESCRIPTION_Creole,CUISINE DESCRIPTION_Creole/Cajun,CUISINE DESCRIPTION_Czech,CUISINE DESCRIPTION_Donuts,CUISINE DESCRIPTION_Eastern European,CUISINE DESCRIPTION_Egyptian,CUISINE DESCRIPTION_English,CUISINE DESCRIPTION_Ethiopian,CUISINE DESCRIPTION_Filipino,CUISINE DESCRIPTION_French,CUISINE DESCRIPTION_Frozen Desserts,CUISINE DESCRIPTION_Fruits/Vegetables,CUISINE DESCRIPTION_Fusion,CUISINE DESCRIPTION_German,CUISINE DESCRIPTION_Greek,CUISINE DESCRIPTION_Hamburgers,CUISINE DESCRIPTION_Hawaiian,CUISINE DESCRIPTION_Hotdogs,CUISINE DESCRIPTION_Hotdogs/Pretzels,CUISINE DESCRIPTION_Indian,CUISINE DESCRIPTION_Indonesian,CUISINE DESCRIPTION_Iranian,CUISINE DESCRIPTION_Irish,CUISINE DESCRIPTION_Italian,CUISINE DESCRIPTION_Japanese,CUISINE DESCRIPTION_Jewish/Kosher,"CUISINE DESCRIPTION_Juice, Smoothies, Fruit Salads",CUISINE DESCRIPTION_Korean,CUISINE DESCRIPTION_Latin American,CUISINE DESCRIPTION_Lebanese,CUISINE DESCRIPTION_Mediterranean,CUISINE DESCRIPTION_Mexican,CUISINE DESCRIPTION_Middle Eastern,CUISINE DESCRIPTION_Moroccan,CUISINE DESCRIPTION_New American,CUISINE DESCRIPTION_New French,CUISINE DESCRIPTION_Not Listed/Not Applicable,CUISINE DESCRIPTION_Nuts/Confectionary,CUISINE DESCRIPTION_Other,CUISINE DESCRIPTION_Pakistani,CUISINE DESCRIPTION_Pancakes/Waffles,CUISINE DESCRIPTION_Peruvian,CUISINE DESCRIPTION_Pizza,CUISINE DESCRIPTION_Polish,CUISINE DESCRIPTION_Portuguese,CUISINE DESCRIPTION_Russian,CUISINE DESCRIPTION_Salads,CUISINE DESCRIPTION_Sandwiches,CUISINE DESCRIPTION_Sandwiches/Salads/Mixed Buffet,CUISINE DESCRIPTION_Scandinavian,CUISINE DESCRIPTION_Seafood,CUISINE DESCRIPTION_Soul Food,CUISINE DESCRIPTION_Soups,CUISINE DESCRIPTION_Soups/Salads/Sandwiches,CUISINE DESCRIPTION_Southeast Asian,CUISINE DESCRIPTION_Southwestern,CUISINE DESCRIPTION_Spanish,CUISINE DESCRIPTION_Steakhouse,CUISINE DESCRIPTION_Tapas,CUISINE DESCRIPTION_Tex-Mex,CUISINE DESCRIPTION_Thai,CUISINE DESCRIPTION_Turkish,CUISINE DESCRIPTION_Vegan,CUISINE DESCRIPTION_Vegetarian,CRITICAL FLAG_Critical,CRITICAL FLAG_Not Applicable,CRITICAL FLAG_Not Critical,ACTION_Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,ACTION_Establishment re-opened by DOHMH.,ACTION_No violations were recorded at the time of this inspection.,ACTION_Violations were cited in the following area(s).,AVG COUNT,AVG FLAGS
11232.0,5625076165,1522.0,4715.802631863361,-8584.420711558167,0,0,16,0,2,0,1,5,0,1,0,2,0,0,0,0,2,0,12,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,4,0,1,2,6,0,1,9,1,0,0,0,0,0,7,0,0,1,7,0,0,0,1,3,0,0,3,0,0,0,0,0,9,0,0,3,1,1,0,1,58.0,0.0,58.0,0.0,3.0,0.0,113.0,13.120689655172415,0.5
11233.0,3802306016,933.0,3173.069658610119,-5765.976817017442,0,3,10,0,1,0,0,2,0,0,0,0,0,0,0,10,5,0,10,0,0,8,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,40.0,0.0,38.0,0.0,5.0,0.0,73.0,11.961538461538462,0.5128205128205128
11234.0,6996669358,1977.0,6052.087095134795,-11014.66308864883,0,0,27,0,1,0,6,6,0,0,0,0,0,0,0,8,7,0,17,0,1,4,0,3,0,0,6,0,0,0,0,0,0,8,0,0,0,1,5,0,0,0,1,0,0,0,7,3,3,3,0,1,0,1,3,0,0,0,0,0,0,2,0,1,0,11,0,0,0,0,4,0,0,3,0,0,0,1,0,0,1,0,3,1,0,0,0,83.0,2.0,64.0,0.0,6.0,1.0,142.0,13.268456375838927,0.5570469798657718
11235.0,6790425445,1857.0,5803.53648547421,-10575.362889778524,0,0,18,0,2,0,2,7,0,0,0,0,0,0,0,0,3,0,7,0,1,7,1,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13,1,4,0,0,0,4,2,5,0,0,0,0,0,3,1,0,0,8,0,0,22,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,9,0,0,67.0,2.0,74.0,0.0,4.0,2.0,137.0,12.986013986013987,0.46853146853146854
11236.0,5596678327,1598.0,4754.888843079491,-8647.049793258608,0,1,10,0,0,0,1,2,0,0,0,0,0,0,0,39,8,0,19,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,3,0,0,2,0,50.0,1.0,66.0,0.0,3.0,0.0,114.0,13.658119658119658,0.42735042735042733
11237.0,11070885796,2901.0,9239.490342895158,-16779.98407089445,0,1,50,0,4,0,2,10,0,1,0,1,0,0,0,2,6,0,12,0,0,15,0,0,0,0,4,0,0,0,1,0,2,4,0,0,0,1,3,0,0,0,1,0,0,0,2,9,0,4,0,10,1,0,30,1,0,0,0,1,0,2,0,1,0,10,0,0,0,0,5,0,0,2,0,0,1,1,0,16,0,1,3,4,1,1,1,130.0,0.0,97.0,0.0,4.0,0.0,223.0,12.779735682819384,0.5726872246696035
11238.0,10798163203,3086.0,9152.70012972423,-16641.708713564258,0,4,69,0,3,0,1,4,0,0,0,2,0,1,0,9,4,0,7,0,0,25,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1,0,0,5,0,0,0,12,6,1,2,3,1,0,3,14,2,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,1,2,0,0,2,0,0,0,1,6,7,0,2,2,116.0,0.0,109.0,0.0,7.0,0.0,218.0,13.715555555555556,0.5155555555555555
11239.0,914571991,164.0,772.373828305218,-1403.637178433176,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1.0,12.0,0.0,0.0,1.0,18.0,8.631578947368421,0.3157894736842105
11241.0,50051766,11.0,40.693437318966,-73.990577253804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0
11242.0,41029952,12.0,40.693236957335,-73.99066022234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0
11249.0,7867496597,1974.0,6759.026700858404,-12277.519245029402,0,0,51,0,7,2,0,2,0,1,0,3,1,0,0,1,0,0,2,0,0,26,0,0,0,0,2,1,0,0,0,0,4,5,0,0,1,0,1,0,0,0,0,0,0,0,12,1,2,3,1,2,0,0,5,2,0,0,0,1,0,3,0,0,0,6,1,0,1,0,1,1,1,3,0,0,0,2,0,0,0,0,2,4,1,1,0,83.0,4.0,79.0,1.0,1.0,4.0,160.0,11.891566265060241,0.5
11354.0,18745569806,5577.0,15652.688243967219,-28349.84960290618,0,0,16,0,14,0,1,28,0,2,0,4,0,1,0,0,8,0,144,0,0,31,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,4,0,1,2,0,0,0,0,1,14,0,4,59,1,0,0,0,0,0,0,0,0,0,6,0,2,0,5,0,0,0,0,10,0,0,6,0,0,1,3,0,2,1,1,1,2,0,0,0,205.0,3.0,176.0,1.0,13.0,3.0,367.0,14.5234375,0.5338541666666666
11355.0,9324288286,3328.0,7824.756344093291,-14174.137110828284,0,0,8,0,16,0,0,18,0,2,0,1,0,0,0,0,3,0,86,0,1,8,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,16,6,0,0,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,119.0,0.0,73.0,0.0,4.0,0.0,188.0,17.333333333333332,0.6197916666666666
11356.0,2447081234,722.0,2079.969290281291,-3765.957294225327,0,0,8,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,9,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,25.0,0.0,26.0,0.0,2.0,0.0,49.0,14.156862745098039,0.49019607843137253
11357.0,3045145987,743.0,2691.853079984844,-4871.413119909299,0,0,10,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,8,0,1,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,11,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,0.0,36.0,0.0,1.0,0.0,65.0,11.257575757575758,0.45454545454545453
11358.0,6324933980,1716.0,5421.320822439395,-9815.109807969155,0,0,11,0,6,0,1,4,0,0,0,0,0,0,0,0,4,0,11,0,2,12,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,2,11,0,3,38,3,0,1,1,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,74.0,0.0,59.0,0.0,4.0,0.0,129.0,12.902255639097744,0.556390977443609
11360.0,952846928,185.0,856.40764419114,-1549.372628647867,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,0.0,6.0,0.0,0.0,0.0,21.0,9.25,0.7142857142857143
11361.0,6076287515,1564.0,5258.304309482327,-9516.529204410583,0,0,22,0,3,0,2,4,0,0,0,1,0,0,0,0,2,0,12,0,0,11,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,2,0,0,2,4,5,0,2,15,3,0,2,3,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,1,1,3,0,0,0,75.0,0.0,54.0,0.0,0.0,0.0,129.0,12.124031007751938,0.5813953488372093
11362.0,2342178146,762.0,2038.357996749656,-3686.713919428725,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,11,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,29.0,0.0,21.0,0.0,1.0,0.0,49.0,15.24,0.58
11363.0,555587040,221.0,489.211271002483,-884.96109001502,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,5.0,0.0,0.0,0.0,12.0,18.416666666666668,0.5833333333333334
11364.0,2159781181,627.0,1874.313580992037,-3392.855650940016,0,0,5,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,8,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,0.0,22.0,0.0,1.0,0.0,45.0,13.630434782608695,0.5217391304347826
11365.0,2461257238,668.0,2118.352651098725,-3837.199850123338,2,0,11,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26.0,1.0,25.0,0.0,1.0,1.0,50.0,12.846153846153847,0.5
11366.0,2371004455,712.0,2036.283261711083,-3689.610644612112,0,0,5,0,3,0,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,19.0,0.0,31.0,0.0,1.0,0.0,49.0,14.24,0.38
11367.0,2012027107,599.0,1710.517499454819,-3100.391589317976,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.0,19.0,0.0,1.0,0.0,41.0,14.261904761904763,0.5476190476190477
11368.0,10833919428,3283.0,9290.954056728742,-16840.62717916063,0,0,19,0,0,0,0,12,0,0,0,1,1,0,0,0,3,1,15,0,0,1,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,1,0,0,0,2,2,0,12,0,59,0,0,22,0,0,0,0,0,0,3,0,0,6,13,0,0,0,0,2,0,0,0,0,0,0,0,0,33,0,0,7,0,0,0,0,104.0,3.0,121.0,0.0,6.0,2.0,220.0,14.399122807017545,0.45614035087719296
11369.0,3920029274,792.0,3424.524250372814,-6205.532037594367,0,0,24,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,4,0,0,5,2,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,3,0,1,0,0,1,0,0,5,0,0,2,0,0,0,0,35.0,0.0,49.0,0.0,0.0,0.0,84.0,9.428571428571429,0.4166666666666667
11370.0,1103685776,266.0,978.321851822135,-1773.353549319357,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.0,0.0,10.0,0.0,1.0,0.0,23.0,11.083333333333334,0.5833333333333334
11371.0,100206578,17.0,81.54874912191099,-147.750149540349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,8.5,0.5
11372.0,14621028096,4724.0,12591.801789461133,-22830.143382295057,0,0,20,0,12,0,1,28,10,0,0,3,2,0,0,0,5,0,13,0,1,7,1,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,11,0,0,0,3,8,0,6,1,63,0,1,20,1,0,0,0,1,0,2,4,1,11,11,0,0,0,0,3,0,0,2,0,0,0,0,0,26,0,2,8,7,0,0,0,168.0,0.0,141.0,0.0,8.0,0.0,301.0,15.288025889967637,0.5436893203883495
11373.0,10645199553,3166.0,9125.811950094778,-16548.80576705178,0,0,15,0,15,0,2,20,0,0,0,4,0,0,0,0,5,0,32,0,1,20,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,6,1,0,0,0,3,0,1,2,6,0,2,1,16,0,0,7,0,0,0,0,0,0,6,0,0,2,10,0,0,0,0,4,1,0,1,0,0,1,4,0,5,2,0,4,15,0,0,0,125.0,1.0,98.0,0.0,7.0,0.0,217.0,14.133928571428571,0.5580357142857143
11374.0,3792640494,930.0,3258.263604245996,-5909.0555216354205,0,0,7,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,7,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,3,13,1,0,4,0,1,2,0,0,0,0,0,0,1,0,0,2,5,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,2,3,1,0,0,36.0,0.0,44.0,0.0,3.0,0.0,77.0,11.625,0.45
11375.0,9170801918,2611.0,8021.76087017945,-14547.623346981134,0,0,35,0,4,0,4,10,0,1,0,0,0,0,0,0,1,0,18,1,0,11,0,0,0,0,4,0,0,0,0,0,1,3,0,0,1,2,5,2,0,1,3,0,0,2,7,17,12,2,2,1,0,5,6,2,0,0,0,0,0,3,0,0,3,10,0,0,0,0,3,2,0,0,0,0,0,0,1,2,1,0,4,4,1,0,0,100.0,0.0,97.0,2.0,6.0,0.0,189.0,13.253807106598984,0.5076142131979695
11377.0,9558059641,2673.0,8189.990515316783,-14855.056664745376,0,0,27,0,11,0,0,8,3,0,0,1,0,0,0,0,3,0,16,0,0,5,0,0,0,0,3,1,0,0,0,15,0,2,0,0,0,0,3,0,0,0,1,0,0,9,2,5,0,2,1,19,0,1,19,1,0,0,0,1,0,4,0,0,3,10,0,0,0,0,5,1,0,0,0,0,0,0,0,6,0,1,3,9,0,0,0,92.0,3.0,106.0,0.0,8.0,2.0,191.0,13.298507462686567,0.4577114427860697
11378.0,3491581462,922.0,3013.595330186755,-5468.783166351882,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,3,2,3,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.0,1.0,36.0,0.0,1.0,1.0,72.0,12.45945945945946,0.5
11379.0,2018884236,491.0,1750.79622520104,-3176.949001725008,0,0,7,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,21.0,1.0,21.0,0.0,1.0,1.0,41.0,11.418604651162791,0.4883720930232558
11385.0,12280998129,2900.0,10542.31488829708,-19139.502612678272,0,0,52,0,3,0,4,9,0,0,0,0,0,0,0,0,4,0,19,0,0,22,0,0,0,0,7,3,0,0,0,0,2,6,0,0,2,1,7,0,0,0,1,0,0,3,5,6,0,5,1,13,0,3,15,2,0,0,0,0,0,4,0,0,1,28,1,0,0,0,3,2,0,0,0,0,0,0,0,15,0,0,4,5,0,0,1,143.0,1.0,115.0,0.0,7.0,1.0,251.0,11.196911196911197,0.5521235521235521
11411.0,975337893,380.0,813.883393065581,-1474.746552338581,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,12.0,0.0,0.0,0.0,20.0,19.0,0.4
11412.0,1954797806,465.0,1668.61831588664,-3024.115145529327,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0,24.0,0.0,1.0,0.0,40.0,11.341463414634147,0.4146341463414634
11413.0,2381308646,648.0,1993.052798718838,-3613.670713738349,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,22,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,16.0,0.0,33.0,0.0,0.0,0.0,49.0,13.224489795918368,0.32653061224489793
11414.0,2362241979,573.0,2073.657974604659,-3765.967723218479,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,5,4,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,29.0,0.0,22.0,0.0,1.0,0.0,50.0,11.235294117647058,0.5686274509803921
11415.0,1543574307,422.0,1343.402301635079,-2436.395589412302,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.0,0.0,20.0,0.0,0.0,0.0,33.0,12.787878787878787,0.3939393939393939
11416.0,2216966308,570.0,1871.523112123721,-3396.984003643986,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27.0,0.0,19.0,0.0,0.0,0.0,46.0,12.391304347826088,0.5869565217391305
11417.0,3225527209,765.0,2766.13229219225,-5021.22722214502,0,0,10,0,1,0,0,5,0,0,0,0,0,0,0,8,3,0,11,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,3,6,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,39.0,0.0,29.0,0.0,3.0,0.0,65.0,11.25,0.5735294117647058
11418.0,3764785299,1062.0,3215.239083897088,-5832.726731245075,0,0,9,0,1,0,0,4,1,0,0,1,0,0,0,8,1,0,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,5,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,43.0,0.0,36.0,0.0,1.0,0.0,78.0,13.443037974683545,0.5443037974683544
11419.0,4406101545,1200.0,3784.021393850182,-6865.575551002274,0,0,7,0,1,0,0,3,0,1,0,1,0,0,0,31,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,11,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,41.0,0.0,52.0,0.0,3.0,0.0,90.0,12.903225806451612,0.44086021505376344
